pessoa_id,nome,cpf,genero,data_nascimento,email,telefone,cidade,uf,cep,opt_in
PES-00645,César Gomes Costa,76504916250,M,1941-01-07,cesar_cos731@gmail.com,21999168701,Rio de Janeiro,RJ,26621436,True
PES-00646,Paulo Andrade,43615368304,M,1984-08-15,paulo_and962@yahoo.com.br,41964194049,Curitiba,PR,83155751,False
PES-00647,Renata Gomes Andrade,88233756903,F,1980-06-09,renata_and114@bol.com.br,41993566401,Curitiba,PR,84649389,False
PES-00648,Luís Melo,08405783776,M,1977-12-28,luismelo81@uol.com.br,48964517696,Florianópolis,SC,85139052,False
PES-00649,Vinícius Santos Dias,74173812949,M,1971-07-20,viniciusdias430@outlook.com,32969146443,Juiz de Fora,MG,31245136,False
PES-00650,Luís Melo Brandão,23466767482,M,1973-04-29,luis_bra827@outlook.com,41975327412,Curitiba,PR,89529801,False
PES-00651,Larissa Marques Martins Costa,99302856283,F,1969-02-10,larissa.costa766@bol.com.br,11978129019,São Paulo,SP,06020949,True
PES-00652,Vitória Ribeiro Andrade,72471835783,F,1986-01-20,vitoria.andrade813@outlook.com,11973605504,São Paulo,SP,05238789,True
PES-00653,Cecília Lima Conceição,90337476187,F,1986-07-30,cecilia_con791@outlook.com,71974139695,Salvador,BA,41976515,True
PES-00654,Isabela Machado Barbosa,93956474341,F,1973-06-15,isabelabarbosa505@gmail.com,11993674246,São Paulo,SP,05401794,False
PES-00655,Priscila Nunes Brandão,47769593131,F,1971-02-06,priscila_bra300@bol.com.br,41992539242,Curitiba,PR,83967498,True
PES-00656,Lúcia Pereira Assunção,97235818174,F,1977-08-15,lucia.assuncao503@bol.com.br,11991473063,Guarulhos,SP,03223593,False
PES-00657,Sérgio Magalhães,41111376603,M,1980-04-11,sergio.magalhaes257@bol.com.br,19977561450,Campinas,SP,18366304,True
PES-00658,Luíza Rocha,12051745919,F,1997-12-06,luiza_roc361@bol.com.br,31967117727,Belo Horizonte,MG,33092188,True
PES-00659,Priscila Alves Lima,19735844842,F,1992-11-03,priscila_lim128@gmail.com,11978966980,São Paulo,SP,03491550,False
PES-00660,Luís Freitas Silva,91361087749,M,1993-03-10,luis_sil55@outlook.com,21995587534,Rio de Janeiro,RJ,21538007,False
PES-00661,Sônia Martins,97696477218,F,1965-03-23,sonia_mar615@outlook.com,51985556894,Porto Alegre,RS,97701979,True
PES-00662,Fernanda Lima Oliveira,98832258900,F,1991-05-19,fernanda_oli310@outlook.com,11989841002,São Paulo,SP,04095300,True
PES-00663,Otávio Rodrigues Melo,37393066610,M,1980-04-18,otavio.melo903@hotmail.com,21999296987,Rio de Janeiro,RJ,25526289,False
PES-00664,Simone Ferreira Assunção,50943019508,F,1941-07-03,simone_ass292@uol.com.br,19974657371,Campinas,SP,17994117,True
PES-00665,Márcio Machado Mendes,95229781831,M,1983-12-25,marcio.mendes313@outlook.com,51999969679,Porto Alegre,RS,97286695,False
PES-00666,Cláudia Ferreira Gomes,94249637697,F,1968-03-30,claudia_gom417@bol.com.br,21996141219,Rio de Janeiro,RJ,23797710,True
PES-00667,Gabriela Assunção Martins,34862216803,F,1983-12-12,gabrielamartins158@hotmail.com,81976426897,Recife,PE,55551937,False
PES-00668,Fernanda Nascimento,66136223201,F,1980-03-16,fernanda_nas774@hotmail.com,11999276612,São Paulo,SP,02576137,True
PES-00669,Fábio Pereira,05587085287,M,2004-08-30,fabio.pereira734@uol.com.br,11967933321,São Paulo,SP,02430265,False
PES-00670,Marcelo Costa,33493699280,M,1976-12-26,marcelo.costa911@yahoo.com.br,41971391915,Curitiba,PR,84575501,False
PES-00671,Helena Rocha Dias,40382226089,F,1996-12-31,helenadias220@outlook.com,11962308879,São Paulo,SP,05343172,False
PES-00672,Fernando Marques Peixoto,61212466187,M,1992-08-14,fernando_pei982@gmail.com,19960126154,Campinas,SP,16975956,True
PES-00673,Mariana Santos Moreira,03332290452,F,1979-08-16,mariana.moreira522@yahoo.com.br,61975692411,Brasília,DF,75303622,True
PES-00674,Hélio Pereira,06874963309,M,1971-06-17,helio.pereira284@yahoo.com.br,19961448579,Campinas,SP,13646885,True
PES-00675,Mateus Lima Machado,45805433192,M,1992-02-23,mateus_mac663@bol.com.br,19989731896,Campinas,SP,16762997,True
PES-00676,Vitória Ferreira Cardoso,63517857238,F,1975-06-27,vitoriacardoso88@gmail.com,11967937449,Guarulhos,SP,01366919,False
PES-00677,Luíza Magalhães,95007484792,F,1971-10-15,luizamagalhaes828@bol.com.br,11972222964,São Paulo,SP,08683313,True
PES-00678,Sônia Rocha Andrade,30369094000,F,1987-02-07,sonia_and51@uol.com.br,48989526076,Florianópolis,SC,82642517,True
PES-00679,Hélio Carvalho,17067778174,M,1978-05-27,helio.carvalho812@outlook.com,19981715611,Campinas,SP,16176777,True
PES-00680,Renata Brandão Freitas,02564854290,F,2002-05-16,renata.freitas440@uol.com.br,21975461128,Rio de Janeiro,RJ,21700484,True
PES-00681,Patrícia Mendes Alves,72880322480,F,1982-09-29,patricia_alv146@bol.com.br,62982805953,Goiânia,GO,71662230,False
PES-00682,Hélio Gomes,61028592000,M,1988-12-22,helio_gom612@outlook.com,11997583165,São Paulo,SP,06714062,True
PES-00683,César Martins Magalhães Ferreira,73946133487,M,1995-02-26,cesar.ferreira937@uol.com.br,21968599210,Rio de Janeiro,RJ,25679992,False
PES-00684,Ana Conceição Costa,71405972513,F,1962-04-28,ana_cos271@bol.com.br,11977943307,São Paulo,SP,03472462,False
PES-00685,Cecília Machado Machado,67392757180,F,1957-03-25,cecilia.machado772@outlook.com,11982809112,São Paulo,SP,08783479,False
PES-00686,Luíza Ferreira,92799429050,F,1989-03-11,luiza.ferreira823@gmail.com,19991979529,Campinas,SP,12194373,True
PES-00687,Cecília Ribeiro Alves,21281127299,F,1996-12-12,cecilia.alves228@uol.com.br,48985122762,Florianópolis,SC,88170863,True
PES-00688,Fábio Nunes Machado,17346390830,M,1969-08-27,fabio_mac694@bol.com.br,51997453562,Porto Alegre,RS,92582092,True
PES-00689,Rodrigo Pereira,16946837703,M,1983-09-19,rodrigo_per851@bol.com.br,61969146950,Brasília,DF,79182389,True
PES-00690,Simone Rodrigues Cardoso,43688887310,F,1977-07-10,simone_car479@uol.com.br,41977837504,Curitiba,PR,87775604,False
PES-00691,Mateus Carvalho Rocha Martins,99816437856,M,1996-07-18,mateusmartins558@outlook.com,11992414040,São Paulo,SP,05555180,False
PES-00692,Raquel Mendes,33182569783,F,1970-04-18,raquelmendes936@bol.com.br,19998623686,Campinas,SP,14196799,True
PES-00693,Fernanda Silva Andrade,51080050752,F,1988-01-14,fernanda_and741@gmail.com,11969506197,São Paulo,SP,07223193,False
PES-00694,Marcelo Rodrigues,69731198750,M,1996-04-24,marcelo.rodrigues518@gmail.com,11982395125,São Paulo,SP,04071636,True
PES-00695,Leonardo Araújo,02836238100,M,1986-05-21,leonardoaraujo269@uol.com.br,62986807010,Goiânia,GO,72453629,True
PES-00696,Gabriela Moreira,08729688558,F,1984-04-03,gabriela_mor799@uol.com.br,11960934291,São Paulo,SP,05030823,False
PES-00697,Paulo Ribeiro Rodrigues,32953079203,M,2003-05-26,paulo.rodrigues387@outlook.com,21973426089,Rio de Janeiro,RJ,27895384,False
PES-00698,Bruno Martins Lima Machado,88013099709,M,1991-03-20,bruno.machado956@yahoo.com.br,21981531222,Rio de Janeiro,RJ,26517654,False
PES-00699,Hélio Assunção,81754584101,M,1995-04-30,helio.assuncao345@bol.com.br,11976443795,Santo André,SP,03002469,True
PES-00700,Natália Brandão Marques,50291334881,F,1987-12-30,nataliamarques963@bol.com.br,32985917097,Juiz de Fora,MG,35061614,False
PES-00701,Márcio Melo Ribeiro Silva,44711642447,M,1981-06-18,marciosilva360@uol.com.br,81990075077,Recife,PE,52581823,True
PES-00702,Fernanda Santos,55843119602,F,1991-12-10,fernanda_san546@uol.com.br,11962292764,São Paulo,SP,04115597,False
PES-00703,Mateus Ribeiro Barbosa Rodrigues,50057385254,M,1947-10-03,mateus_rod955@hotmail.com,21974396726,Niterói,RJ,23293920,True
PES-00704,Gabriela Andrade Machado,97312408966,F,2000-09-03,gabriela.machado670@hotmail.com,11961505790,Guarulhos,SP,05427548,True
PES-00705,Mateus Moreira,22049826605,M,1993-06-16,mateus_mor268@yahoo.com.br,41974517397,Curitiba,PR,83456179,False
PES-00706,Henrique Santos,18191134349,M,1971-04-17,henriquesantos857@gmail.com,31977431679,Belo Horizonte,MG,35564071,False
PES-00707,Débora Nunes,11943848467,F,1967-04-05,debora_nun511@uol.com.br,21992411627,Rio de Janeiro,RJ,23296349,False
PES-00708,Beatriz Lima Cardoso Machado,49798362160,F,1985-01-06,beatrizmachado677@yahoo.com.br,51979459046,Porto Alegre,RS,96735502,True
PES-00709,Fábio Oliveira,67656679111,M,1978-11-13,fabio_oli35@yahoo.com.br,11979701014,São Paulo,SP,01051862,False
PES-00710,Natália Ferreira Brandão,50914004271,F,1978-06-15,nataliabrandao487@yahoo.com.br,32985267216,Juiz de Fora,MG,38892378,False
PES-00711,Mariana Dias Peixoto,02373296039,F,1984-11-04,marianapeixoto375@hotmail.com,21994224398,Niterói,RJ,21269542,True
PES-00712,Fernando Martins,42289303879,M,1976-10-26,fernandomartins625@hotmail.com,62961105183,Goiânia,GO,77776034,True
PES-00713,Aline Andrade Rodrigues,02526353610,F,1986-12-10,aline.rodrigues201@hotmail.com,11994717845,Guarulhos,SP,07772443,True
PES-00714,Hélio Melo Araújo,97521414551,M,1995-03-07,helioaraujo6@yahoo.com.br,11969304338,Guarulhos,SP,08019264,True
PES-00715,Mariana Guimarães Nascimento,95305556872,F,1987-03-05,mariananascimento395@yahoo.com.br,41964227933,Curitiba,PR,88071867,True
PES-00716,Thiago Machado Guimarães,24504453746,M,1988-10-27,thiagoguimaraes972@gmail.com,21960949869,Rio de Janeiro,RJ,27618086,True
PES-00717,Joana Freitas Magalhães,25784598198,F,1986-10-14,joanamagalhaes126@uol.com.br,21961492108,Rio de Janeiro,RJ,29053581,True
PES-00718,José Costa Peixoto Brandão,35204616411,M,1965-02-27,josebrandao238@uol.com.br,11976552798,São Paulo,SP,06249542,True
PES-00719,Márcia Ribeiro Barbosa,06316261900,F,1999-08-04,marcia_bar120@outlook.com,21979806980,Niterói,RJ,26642509,True
PES-00720,Cláudia Assunção,75575979156,F,1975-02-22,claudia_ass649@hotmail.com,11993828763,São Paulo,SP,05916717,True
PES-00721,Débora Lima Machado,37110750612,F,1996-08-01,debora_mac156@yahoo.com.br,11968229280,São Paulo,SP,02547835,True
PES-00722,Beatriz Gomes Souza,55067782447,F,1997-08-30,beatriz.souza762@bol.com.br,61962838897,Brasília,DF,73751192,False
PES-00723,Caio Santos Guimarães Nunes,77140435391,M,1962-03-20,caio.nunes94@gmail.com,11978825695,São Paulo,SP,06002083,False
PES-00724,Fernanda Mendes,38111796404,F,1979-10-23,fernandamendes62@hotmail.com,71996616549,Salvador,BA,44556116,False
PES-00725,César Rocha Brandão Conceição,56789316280,M,1978-02-12,cesar_con654@gmail.com,62998827486,Goiânia,GO,74654864,False
PES-00726,Fábio Mendes Ribeiro Pereira,76845709270,M,1978-04-29,fabio.pereira345@outlook.com,21960713391,Rio de Janeiro,RJ,22046065,False
PES-00727,Raquel Barbosa Ribeiro,83724948352,F,1933-12-31,raquelribeiro786@yahoo.com.br,48982504853,Florianópolis,SC,85284781,False
PES-00728,Júlia Rodrigues,14932459459,F,1974-09-06,julia_rod803@gmail.com,41992768931,Curitiba,PR,87174776,True
PES-00729,Tânia Andrade Ferreira,48862237880,F,2005-08-24,tania_fer121@yahoo.com.br,11995004689,São Paulo,SP,05113079,True
PES-00730,Sônia Melo,76676818647,F,1969-05-20,sonia_mel844@bol.com.br,41966702746,Curitiba,PR,87552547,True
PES-00731,Luís Oliveira Andrade,63579339290,M,1981-03-22,luis_and938@hotmail.com,11999765325,São Paulo,SP,04502939,True
PES-00732,Thiago Magalhães,36159778820,M,1994-12-03,thiago_mag624@yahoo.com.br,11967141492,São Paulo,SP,01604470,True
PES-00733,José Conceição,15213405363,M,1977-10-13,joseconceicao89@gmail.com,32983913169,Juiz de Fora,MG,34894181,True
PES-00734,Larissa Oliveira Mendes Alves,12500482308,F,1963-07-17,larissaalves540@bol.com.br,11962544342,São Paulo,SP,08313063,False
PES-00735,Vitória Freitas Pereira Silva,93576773134,F,1993-12-30,vitoria_sil197@outlook.com,11971838453,São Paulo,SP,09887841,True
PES-00736,Bruno Oliveira Gomes,55674218420,M,1993-07-06,bruno.gomes145@bol.com.br,41995375648,Curitiba,PR,86758934,False
PES-00737,Fernanda Ribeiro,57439672887,F,1985-09-06,fernandaribeiro806@yahoo.com.br,21995568736,Rio de Janeiro,RJ,22781621,True
PES-00738,Renata Oliveira Martins Ribeiro,02960596170,F,1988-01-23,renataribeiro260@gmail.com,19998911303,Campinas,SP,16601426,True
PES-00739,Lúcia Peixoto Ferreira,22480245330,F,1981-12-31,lucia_fer963@uol.com.br,19986019856,Campinas,SP,13841608,True
PES-00740,Thiago Machado Magalhães,66692288800,M,1979-11-03,thiago.magalhaes632@hotmail.com,11989292771,São Paulo,SP,06416145,True
PES-00741,Marcelo Araújo Melo Carvalho,88115684635,M,1975-12-07,marcelocarvalho769@uol.com.br,11989189275,São Paulo,SP,09619090,True
PES-00742,Fábio Peixoto Brandão,69856017076,M,1986-09-24,fabiobrandao127@bol.com.br,21994752730,Rio de Janeiro,RJ,22976327,False
PES-00743,Beatriz Araújo Nunes,98913155338,F,1984-07-19,beatriz.nunes787@bol.com.br,31964198538,Belo Horizonte,MG,36539572,True
PES-00744,Luíza Conceição,74054138624,F,1992-01-20,luizaconceicao556@gmail.com,81987017983,Recife,PE,55633305,True
PES-00745,Daniel Freitas Melo Mendes,74876294658,M,1966-02-17,daniel.mendes362@hotmail.com,11982916380,São Paulo,SP,04896523,True
PES-00746,Antônio Rocha Silva,07707046463,M,1994-10-17,antonio_sil593@yahoo.com.br,41985573911,Curitiba,PR,86549211,False
PES-00747,Lucas Gomes,50997323132,M,1996-11-20,lucasgomes423@outlook.com,32976463868,Juiz de Fora,MG,37075460,True
PES-00748,Natália Assunção,67652778468,F,1978-10-29,natalia.assuncao478@uol.com.br,19998893788,Campinas,SP,13753670,True
PES-00749,Beatriz Rocha Rocha,56815221644,F,1976-02-17,beatriz_roc871@outlook.com,21983981669,Rio de Janeiro,RJ,23751798,True
PES-00750,Joana Guimarães Machado,86475222496,F,1996-10-20,joana.machado669@bol.com.br,51995903692,Porto Alegre,RS,93645469,True
PES-00751,Larissa Dias Freitas,89439235543,F,1992-12-11,larissa_fre727@uol.com.br,11975951932,São Paulo,SP,06436656,False
PES-00752,Helena Ribeiro Souza,15116612325,F,1995-05-02,helena.souza674@bol.com.br,11998653714,Santo André,SP,04115765,True
PES-00753,Tânia Peixoto Martins Ribeiro,28715437809,F,1976-08-13,tania_rib976@hotmail.com,61983195885,Brasília,DF,71312456,False
PES-00754,Cláudia Assunção Barbosa Brandão,24830008008,F,1982-07-30,claudia_bra137@bol.com.br,11960731598,Santo André,SP,05305364,False
PES-00755,Beatriz Dias Alves,07884221462,F,1987-12-20,beatriz_alv819@outlook.com,32974565511,Juiz de Fora,MG,31916227,False
PES-00756,Hélio Lima Assunção,48929832849,M,1957-09-05,helio_ass658@hotmail.com,61989482888,Brasília,DF,78114481,True
PES-00757,Leonardo Araújo Nunes Gomes,83571265610,M,1977-01-16,leonardogomes348@gmail.com,62991196989,Goiânia,GO,79065959,True
PES-00758,Leonardo Ferreira Pereira,92364863473,M,1998-04-21,leonardopereira736@bol.com.br,11995095662,São Paulo,SP,03320930,True
PES-00759,Cláudia Marques,92941046720,F,1958-10-23,claudia.marques133@yahoo.com.br,32997699514,Juiz de Fora,MG,34113732,True
PES-00760,Natália Oliveira Gomes,40823171043,F,1971-03-16,nataliagomes59@hotmail.com,11980616492,São Paulo,SP,01915178,True
PES-00761,Vitória Marques Nascimento,93620909610,F,1975-11-15,vitoria_nas988@hotmail.com,31995058120,Belo Horizonte,MG,32237931,True
PES-00762,César Barbosa Freitas,27279621341,M,1956-12-21,cesar_fre739@gmail.com,31991435406,Belo Horizonte,MG,38926360,False
PES-00763,Patrícia Marques Dias,78316128586,F,1973-09-30,patriciadias72@hotmail.com,11968221872,São Paulo,SP,02985631,False
PES-00764,Luís Rocha Moreira,15406606565,M,1993-03-22,luismoreira544@gmail.com,11998274432,São Paulo,SP,04294272,False
PES-00765,Paulo Marques Peixoto,35896792638,M,1983-02-16,paulo_pei45@bol.com.br,11971609623,São Paulo,SP,09484545,True
PES-00766,Natália Nunes Alves,25501211718,F,1986-02-27,nataliaalves485@outlook.com,21964351369,Rio de Janeiro,RJ,24738753,False
PES-00767,Fábio Souza,69233446034,M,1965-06-13,fabio.souza452@bol.com.br,19986936805,Campinas,SP,13542496,True
PES-00768,Camila Lima Santos,04236607808,F,1974-07-21,camila_san852@outlook.com,61977757793,Brasília,DF,73005857,False
PES-00769,Bruno Santos Costa,54477256744,M,1968-12-18,bruno.costa106@outlook.com,11971866924,São Paulo,SP,09547236,True
PES-00770,Renata Silva,61479027502,F,1977-10-22,renatasilva243@uol.com.br,32982941514,Juiz de Fora,MG,35219043,False
PES-00771,Paulo Magalhães Costa,48796185945,M,1972-01-27,paulo.costa264@outlook.com,51996757992,Porto Alegre,RS,95253256,True
PES-00772,Márcio Pereira Melo,39223712807,M,1988-08-07,marcio_mel325@gmail.com,48966988674,Florianópolis,SC,84205996,False
PES-00773,Sônia Magalhães Rocha,12155068212,F,1996-12-11,sonia_roc679@bol.com.br,11984788291,Santo André,SP,07972026,True
PES-00774,Marcelo Brandão Moreira,72075704490,M,1989-09-23,marcelomoreira246@bol.com.br,31985951316,Belo Horizonte,MG,36675910,True
PES-00775,José Santos Gomes,45103860520,M,1990-04-21,jose_gom95@gmail.com,51982772144,Porto Alegre,RS,96048191,False
PES-00776,Márcia Rodrigues Rodrigues,80890685452,F,1991-04-23,marcia_rod526@yahoo.com.br,11987826165,São Paulo,SP,02515604,True
PES-00777,Rafael Andrade Mendes,87917146995,M,1995-04-22,rafaelmendes101@gmail.com,11989224681,São Paulo,SP,04331044,True
PES-00778,Larissa Guimarães Rocha Costa,26903292802,F,1997-11-29,larissa_cos722@outlook.com,11963794132,São Paulo,SP,02061362,True
PES-00779,Wagner Freitas Marques,41230289267,M,1985-08-19,wagner_mar680@gmail.com,21965137715,Rio de Janeiro,RJ,22450158,False
PES-00780,Camila Guimarães Alves Dias,14753200604,F,1969-08-04,camila_dia205@gmail.com,11982305690,São Paulo,SP,02307341,True
PES-00781,José Martins,02051759707,M,1983-11-27,jose_mar169@bol.com.br,21992042856,Niterói,RJ,22525253,True
PES-00782,Ana Dias,39300348248,F,1997-04-25,ana_dia896@hotmail.com,11979099943,Guarulhos,SP,07806808,True
PES-00783,Tânia Conceição,14559770808,F,1943-09-16,taniaconceicao98@hotmail.com,61988191260,Brasília,DF,72564308,False
PES-00784,Raquel Silva Martins,38307248450,F,1981-03-27,raquelmartins33@gmail.com,81992467486,Recife,PE,55003038,True
PES-00785,Fernando Araújo Dias,95231831174,M,1994-08-21,fernando_dia555@gmail.com,61999293662,Brasília,DF,75442864,False
PES-00786,Fernanda Santos Moreira Moreira,94622075180,F,1990-07-27,fernanda_mor132@hotmail.com,61972683142,Brasília,DF,77714485,True
PES-00787,Luís Moreira Magalhães,30170350770,M,1991-05-06,luis.magalhaes467@outlook.com,32986585036,Juiz de Fora,MG,36141465,False
PES-00788,Antônio Carvalho,96362055586,M,1971-09-30,antoniocarvalho683@gmail.com,81978926564,Recife,PE,55950264,False
PES-00789,Márcio Ferreira Marques,26047354319,M,1974-12-19,marciomarques74@yahoo.com.br,11992132185,Guarulhos,SP,01506579,False
PES-00790,Camila Machado Ferreira,31152464477,F,1998-06-22,camila.ferreira18@hotmail.com,81991967265,Recife,PE,52634885,False
PES-00791,Patrícia Ferreira Pereira,43636771981,F,1959-06-10,patricia.pereira257@gmail.com,11978868827,São Paulo,SP,09026751,False
PES-00792,Leonardo Assunção,96263851627,M,1983-12-17,leonardoassuncao803@yahoo.com.br,11968518896,Guarulhos,SP,02954039,False
PES-00793,Cecília Andrade,99299900620,F,2004-08-05,cecilia_and746@uol.com.br,41964069055,Curitiba,PR,85163766,True
PES-00794,Vinícius Assunção,29444856798,M,1966-05-28,vinicius_ass165@uol.com.br,51969634001,Porto Alegre,RS,93791386,True
PES-00795,Rafael Freitas Ribeiro,47174539211,M,1971-08-26,rafael_rib430@uol.com.br,21975461973,Niterói,RJ,24484275,True
PES-00796,Cecília Melo Mendes,83737640467,F,1987-01-02,cecilia_men427@hotmail.com,41987534081,Curitiba,PR,88918173,False
PES-00797,Sérgio Assunção Marques,22004545380,M,1983-06-24,sergio_mar820@gmail.com,11975751195,Guarulhos,SP,09727155,False
PES-00798,Mateus Pereira Ribeiro Alves,08721752192,M,1999-12-01,mateus_alv292@uol.com.br,11995561807,São Paulo,SP,09189199,True
PES-00799,Leonardo Costa,40788226142,M,2001-01-08,leonardo.costa857@outlook.com,11976784751,Santo André,SP,02308056,True
PES-00800,Sérgio Peixoto Santos,38510112606,M,1933-12-31,sergiosantos965@yahoo.com.br,51980721946,Porto Alegre,RS,98589352,True
PES-00801,Júlia Dias Nascimento,15427237364,F,1990-06-27,julianascimento768@hotmail.com,48973443043,Florianópolis,SC,81139132,True
