COD_CLIENTE;NOME_CLIENTE;CPF;DT_NASC;SEXO;EMAIL;FONE;ENDERECO;BAIRRO;CIDADE;UF;CEP;ACEITA_MKT;DT_ATUALIZACAO
100710;JOSÉ BRANDÃO RODRIGUES;12155911440;30/07/1985;M;joserodrigues742@yahoo.com.br;21991693235;TRAVESSA DAS FLORES, N. 2568 - FUNDOS;JARDIM AMÉRICA;Rio de Janeiro;rj;24103514;S;10/12/2023
100711;MARCELO NUNES;419.464.723-87;11/03/1962;M;marcelo_nun716@yahoo.com.br;11974888093;Avenida Presidente Vargas, nº 694;SANTA CECÍLIA;São Paulo;SP;09685825;;06/06/2020
100712;VITÓRIA MOREIRA;84463370027;19/10/1999;F;vitoriamoreira193@yahoo.com.br;(11) 99665-1745;Rua Castro Alves, 203;BELA VISTA;Guarulhos;SP;2012621;N;12/09/2020
100713;HELIO ASSUNCAO;81754584101;30/04/1995;M;helio.assuncao345@bol.com.br;(11) 97644-3795;R SÃO JOÃO, Nº 2643;LIBERDADE;Santo André;São Paulo;03002469;S;14/05/2023
100714;ANA NUNES;540.411.438-02;25/06/1979;F;ana.nunes284@gmail.com;11975537751;AV. DOS IPÊS, 1985;LIBERDADE;Santo André;sp;01908-972;S;14/11/2019
100715;LARISSA DIAS FREITAS;894.392.355-43;11/12/1992;I;larissa_fre727@uol.com.br;11 975951932;Avenida XV de Novembro, 737;SANTA CECÍLIA;São Paulo;SP;06436656;N;03/08/2020
100716;SR. MARCIO GUIMARAES;088.702.797-07;17/11/1989;M;marcio_gui861@hotmail.com;11 999965753;Rua Santos Dumont, N. 381;SANTO ANTÔNIO;São Paulo;;03667-877;N;01/07/2021
100717;ALINE FREITAS RIBEIRO;63814777760;28/08/1990;F; ALINE.RIBEIRO944@GMAIL.COM ;41 971019831;Rua Castro Alves, N. 2239;JARDIM AMÉRICA;Curitiba;PR;82581-240;;11/12/2021
100718;GABRIELA  LIMA ;26635260536;21/06/1995;F;gabriela.lima861@outlook.com;(62) 96591-8351;Rua Paulista, 2166;CENTRO;GOIANIA;GO;73739129;S;03/05/2023
100719;SIMONE DIAS MACHADO;32023268729;06/04/1995;I;simone_mac68185@bol.com.br;(11) 98681-4445;AVENIDA RIO BRANCO, N. 193 - FUNDOS;VILA NOVA;São Paulo;São Paulo;6787689;;10/05/2019
100720;RAFAEL MENDES DIAS;50352824735;03/03/1979;M;rafael.dias932@gmail.com;11 961972251;RUA Sete de Setembro, N. 2693;JARDIM DAS FLORES;São Paulo;SP;09509835;;22/11/2023
100721;OTAVIO GOMES ANDRADE;23036741909;01/02/1995;M;otavio.andrade833@gmail.com;(11) 97484-4388;R Castro Alves, N. 2679;BOA VISTA;São Paulo;SP;05031677;S;03/07/2023
100722;BRUNO MOREIRA ALVES RIBEIRO;54087915050;26/05/1970;M;brunoribeiro9124@gmail.com;61982107158;AVENIDA PRESIDENTE VARGAS, N. 253 - CASA 2;SÃO JOSÉ;Brasília;df;71972347;S;25/02/2022
100723;MÁRCIO GUIMARÃES MARQUES;95956366857;11/06/1941;M;marcio_mar688@hotmail.com;11 973664188;RUA DAS FLORES, N. 1583;SANTO ANTÔNIO;são paulo ;SP;07761-925;N;25/08/2025
100724;OTAVIO FERREIRA GOMES CONCEICAO;64104507881;26/03/1992;;otavio_con316@hotmail.com;11962528568;Av Rio Branco, nº 2187;SANTO ANTÔNIO;Santo André;São Paulo;01426204;N;11/11/2025
100725;LARISSA BARBOSA PEIXOTO;74659764486;15/03/1975;F;larissa_pei909outlook.com;11960379070;AV. DA LIBERDADE, N. 1068;PARQUE INDUSTRIAL;São Paulo;SP;08036-730;S;03/04/2024
100726;HENRIQUE CONCEICAO;96314528674;21/11/1941;M;henrique.conceicao490@gmail.com;(11) 98742-2185;PRAÇA DOS ANDRADAS, N. 803;LIBERDADE;São Paulo;São Paulo;01671-490;S;28/01/2022
100727;DRA. LARISSA MELO LIMA;530.981.248-22;30/07/1938;F;larissalima66@hotmail.com;11 68681821;RUA RIO BRANCO, N. 1026;SÃO JOSÉ;São Paulo;SP;09074009;S;12/01/2023
100728;OTÁVIO PEIXOTO RIBEIRO OLIVEIRA;12579054308;04/04/1979;M;otavio_oli592@yahoo.com.br;11993725316;RUA PAULISTA, Nº 2398;VILA NOVA;São Paulo;São Paulo;9689551;N;30/01/2019
100729;LARISSA  LIMA MOREIRA ;14983905103;05/10/1942;F;larissa.moreira314@gmail.com;98618-9553;Trav. Dom Pedro II, N. 2698;LIBERDADE;Rio de Janeiro;RJ;21796-919;N;10/05/2024
100730;GABRIELA MARQUES MARTINS;685.340.426-24;20/06/1987;F;gabriela.martins638@yahoo.com.br;;RUA MARECHAL DEODORO, 185 - APTO 12;VILA NOVA;Porto Alegre;RS;92384160;N;03/06/2023
100731;CLAUDIA ALVES MELO;384.682.981-15;12/07/1978;F;claudiamelo803@hotmial.com;(31) 99851-7879;RUA XV DE NOVEMBRO, Nº 1482;JARDIM DAS FLORES;Belo Horizonte;Minas Gerais;37812-013;S;24/09/2020
100732;LARISSA ASSUNCAO CONCEICAO;96247308574;31/12/1933;F;larissaconceicao856@yahoo.com.br;(21) 6369-7168;ALAMEDA DAS FLORES, Nº 926;SANTO ANTÔNIO;Rio de Janeiro;RJ;29361916;S;29/12/2020
100733;SERGIO FERREIRA;876.761.646-13;31/12/1933;;sergio_fer71@outlook.com;19 977022078;Av da Liberdade, N. 95;JARDIM DAS FLORES;Campinas - SP;SP;11121756;S;31/07/2021
100734;MARCIO COSTA CARDSOO;54564690493;05/03/1964;M;marcio.cardoso614@hotmail.com;96100-2843;AVENIDA XV DE NOVEMBRO, N. 2237;SANTA CECÍLIA;SAO PAULO;São Paulo;04877-875;S;23/06/2020
100735;RENATA ALVES MARTINS;290.029.892-02;19/02/1984;F;renata_mar404@yahoo.com.br;(21) 99518-1009;AVENIDA DA LIBERDADE, Nº 561 - FUNDOS;LIBERDADE;Rio de Janeiro;Rio de Janeiro;23396898;S;11/06/2022
100736;MATEUS SOUZA ALVES;54015461142;26/12/1946;M;mateusalves56@outlook.com;(16) 8414-4783;R. dos Ipês, N. 863;JARDIM DAS FLORES;Ribeirão Preto;SP;18435609;N;30/08/2019
100737;JOAO CARDOSO;82911309812;02/10/1983;M;joao.cardoso576@bol.com.br;2187679996;Rua Sete de Setembro, nº 821;SÃO JOSÉ;Rio de Janeiro;rj;23087-990;N;01/04/2024
100738;RAFAEL MENDES BRANDÃO;792.217.884-07;16/08/1978;M; RAFAEL.BRANDAO342@UOL.COM.BR ;81 968196985;PRAÇA TIRADENTES, Nº 1948 - BLOCO B APTO 104;VILA NOVA;Recife;PE;56396-504;N;18/12/2024
100739;OTAVIO BRANDAO CARVALHO;23628254779;08/06/1966;M;otaviocarvalho966@hotmail.com;11 972982343;Al. Dom Pedro II, nº 118 - Apto 12;LIBERDADE;São Paulo;São Paulo;07870-725;S;06/07/2024
100740;JOAO RODRIGUES;137.756.379-07;19/06/1973;M;joao.rodrigues206@uol.com.br;(32) 97665-8531;R SANTOS DUMONT, 424;VILA MARIANA;Juiz de Fora;Minas Gerais;39201683;N;18/11/2023
100741;FERNANDA RODRIGUES PEREIRA MARQUES;41341360750;13/03/1988;F;fernandamarques840@bol.com.br;51960104838;Avenida Paulista, 533;VILA NOVA;Porto Alegre;Rio Grande do Sul;99421384;N;10/11/2020
100742;LETICIA ANDRADE PEREIRA;73367246370;16/09/1998;F;leticiapereira344@outlook.com;(61) 6127-7253;Rua Marechal Deodoro, 815;VILA MARIANA;Brasília;DF;78357-829;S;16/11/2024
100743;BRUNO MARTINS MOREIRA;60291266010;03/03/1993;M;bruno_mor182@uol.com.br;11 962761697;RUA SÃO JOÃO, Nº 762 - CASA 2;JARDIM AMÉRICA;SAO PAULO;SP;05502-933;N;10/07/2022
100744;TANIA LIMA;25460107512;05/02/1987;F;tanialima220@outlook.com;(81) 98040-8680;R Dom Pedro II, 1563;VILA MARIANA;Recife;Pernambuco;53728-775;S;09/11/2023
100745;RODRIGO SANTOS;642.953.845-18;30/09/2005;M;rodrigo.santos867@outlok.com;41988404582;RUA BRASIL, Nº 1788;CENTRO;Curitiba;Paraná;87531555;N;15/12/2019
100746;SÉRGIO N. MENDES;888.937.341-50;13/08/1979;M;sergio.mendes404@bol.com.br;(11) 99323-7805;RUA CASTRO ALVES, Nº 2284;CENTRO;São Paulo;São Paulo;06804-278;;18/12/2020
100747;SR. OTAVIO MARQUES;34188346396;06/12/1958;M; OTAVIOMARQUES58910@YAHOO.COM.BR ;(21) 97124-5472;R. das Flores, 2887;SÃO JOSÉ;Rio de Janeiro;Rio de Janeiro;26327445;N;31/03/2019
100748;MARCIO SANTOS ALVES MARTINS;26702827415;26/01/1978;M;marcio_mar259@uol.com.br;51 965376727;AV RIO BRANCO, 163;BELA VISTA;POA;RS;94405-459;S;01/10/2021
100749;RAFAEL ANDRADE FREITAS;29277297000;28/08/1996;M;rafael_fre261@outlook.com;3164274807;RUA SANTOS DUMONT, 2741;CENTRO;Belo Horizonte;MG;32012-571;N;27/12/2023
100750;MATEUS SANTOS MOREIRA;708.512.639-68;14/12/1992;M;mateus_mor453@uol.com.br;31984863199;AVENIDA TIRADENTES, 964;SANTO ANTÔNIO;Belo Horizonte;Minas Gerais;32238-113;S;27/02/2023
100751;VINÍCIUS CONCEIÇÃO PEREIRA;986.528.085-03;18/02/1989;M;viniciuspereira550@gmail.com;(11) 6022-3289;RUA DOS IPÊS, 492;CENTRO;São Paulo;São Paulo;01475-169;;23/08/2022
100752;BRUNO RODRIGUES;74751653296;04/01/1970;M;bruno_rod162@gmail.com;(31) 99346-3799;RUA GETÚLIO VARGAS, 2544 - FUNDOS;JARDIM AMÉRICA;Belo Horizonte;MG;35130052;S;16/02/2020
100753;CESAR LIMA MELO;8684181611;21/09/1958;M;cesar_mel837@yahoo.com.br;(21) 99539-3445;AV. DA LIBERDADE, Nº 1171;SANTA CECÍLIA;RIO DE JANEIRO;Rio de Janeiro;29897-550;N;12/12/2022
100754;HELIO ARAUJO ASSUNCAO;33501150040;05/01/1978;M;helioassuncao878@uol.com.br;48991401557;TV. PRESIDENTE VARGAS, N. 1877 - BLOCO B APTO 104;VILA MARIANA;Florianópolis;SC;87712362;N;09/01/2024
100755;JOSÉ SANTOS GOMES;451.038.605-20;21/04/1990;M;jose_gom95@gmail.com;(51) 98277-2144;AV da Liberdade, 2300;JARDIM DAS FLORES;Porto Alegre;RS;96048191;N;03/08/2019
100756;WAGNER MACHADO MAGALHAES;454.065.670-80;23/11/1970;M;wagnermagalhaes807@hotmail.com;(16) 99769-9525;PRACA SETE DE SETEMBRO, 1155 - APTO 12;LIBERDADE;RIBEIRAO PRETO;sp;14214-614;N;12/12/2024
100757;ALINE  RODRIGUES BRANDÃO ;529.175.563-66;07/09/1978;F;aline_bra817@outlook.com;(31) 99646-1564;Rua Santos Dumont, 2378;SANTA CECÍLIA;Belo Horizonte;Minas Gerais;37991924;N;31/05/2020
100758;LARISSA MENDES ALVES;157.672.316-05;03/01/1968;F;;(11) 96212-6945;R CASTRO ALVES, N. 2601 - BLOCO B APTO 104;BELA VISTA;São Paulo;;06086-850;N;29/09/2023
100759;RENATA CARDOSO;69582208465;12/09/1975;F;renatacardoso242@;(21) 97586-5434;Rua das Palmeiras, N. 1462;BOA VISTA;Rio de Janeiro;RJ;29603-702;N;05/08/2022
100760;VINÍCIUS MARQUES;74044250774;17/04/1956;M;vinicius.marques776@bol.com.br;19984138527;R Dom Pedro II, N. 2871;VILA MARIANA;Campinas;SP;18433-784;N;26/12/2025
100761;RODRIGO GUIMARÃES FREITAS SOUZA;640.873.306-99;14/10/1950;M;;21 975707141;R. Brasil, nº 1659 - Casa 2;CENTRO;Rio de Janeiro;rj;21711-084;N;30/10/2020
100762;FERNANDO  CARVALHO ARAUJO ;915.129.478-81;12/10/1979;M;;81 83947764;AV TIRADENTES, 1266;BOA VISTA;recife ;pe;59708-115;S;30/09/2023
100763;GUSTAVO MORERIA NASCIMENTO;757.821.466-72;04/04/1967;M;gustavonascimento981@uol.com.br;62964485269;RUA Dom Pedro II, nº 2865;CENTRO;Goiânia;GO;73248824;;01/11/2023
100764;VITORIA PEIXOTO BRANDAO;70646100190;05/03/1968;F;vitoria.brandao533@hotmial.com;3187702228;AVENIDA CASTRO ALVES, 275;SANTA CECÍLIA;Belo Horizonte;Minas Gerais;38364-124;N;22/05/2020
100765;NATÁLIA ROCHA CARDOSO FERREIRA;043.205.700-57;13/08/1989;F;natalia.ferreira582@yahoo.com.br;11970306387;RUA DOS ANDRADAS, N. 1604 - APTO 12;JARDIM DAS FLORES;Guarulhos - SP;São Paulo;01660134;;04/03/2021
100766;JOSE  NASCIMENTO FREITAS ;04704728714;22/11/1972;M;jose_fre841@outlook.com;(16) 98716-6271;AVENIDA CASTRO ALVES, Nº 683;VILA MARIANA;Ribeirão Preto;sp;17283988;N;19/12/2021
100767;THIAGO ALVES MELO MARTINS;348.065.610-29;24/03/1976;;thiagomartins442@uol.com.br;(31) 8078-7537;R Brasil, N. 229;CENTRO;Belo Horizonte;mg;31646779;N;05/02/2020
100768;ISABELA ANDRADE OLIVEIRA;976.529.465-49;25/09/1985;F;isabela.oliveira176@gmail.com;(62) 98017-4134;RUA RIO BRANCO, 199;PARQUE INDUSTRIAL;Goiânia - GO;go;72381-723;S;02/08/2021
100769;LUIZA MAGALHAES;95007484792;15/10/1971;F;luizamagalhaes828@bol.com.br;11 972222964;AV Rio Branco, N. 1286;SANTO ANTÔNIO;São Paulo;São Paulo;08683313;S;08/07/2020
100770;ANA ASSUNCAO ROCHA;730.829.337-85;08/01/1982;F;ana.rocha129@gmail.com;32 973547413;AV. SANTOS DUMONT, 2761 - BLOCO B APTO 104;PARQUE INDUSTRIAL;Juiz de Fora;MG;31965-101;;29/11/2023
100771;ISABELA MARTINS MACHADO;83531811509;19/04/1991;F;isabela.machado976@outlook.com;(31) 99761-9289;Av. Santos Dumont, nº S/N;VILA NOVA;Belo Horizonte;MG;39142215;N;23/06/2022
100772;SONIA GUIMARAES LIMA GOMES;45085338251;27/07/1979;F; SONIA_GOM340@HOTMAIL.COM ;(11) 9739-2634;Rua XV de Novembro, S/N;CENTRO;São Paulo - SP;São Paulo;02568-765;S;25/03/2025
100773;ISABELA CARVALHO ROCHA;60952909880;20/06/1989;F;isabela_roc465@gmail.com;1182421001;RUA SÃO JOÃO, Nº 53;SANTO ANTÔNIO;São Paulo;SP;08532598;N;31/05/2024
100774;LUIZA DIAS;089.677.802-90;18/07/1989;F;luiza.dias87@bol.com.br;(11) 98068-5744;RUA Castro Alves, N. 893;PARQUE INDUSTRIAL;Guarulhos;SP;5992458;N;05/01/2025
100775;SRA. EDUARDO MAGALHAES;02464939927;05/01/1991;M;eduardo.magalhaes355@gmail.com;(11) 96906-3749;Rua Rio Branco, nº 1122 - Casa 2;JARDIM DAS FLORES;Guarulhos;SP;08574-630;N;07/01/2020
100776;JOANA PEREIRA FREITAS;542.481.343-73;21/05/1972;;joanafreitas277@bol.com.br;21 980667995;RUA MARECHAL DEODORO, Nº 1025;LIBERDADE;Rio de Janeiro - RJ;Rio de Janeiro;27573670;N;23/12/2025
100777;CLAUDIA BRANDAO NASCIMENTO MENDES;53318708216;03/03/1972;F;claudia_men944@yahoo.com.br;48987588484;Rua dos Andradas, N. 944;SANTO ANTÔNIO;Florianópolis;SC;83121367;N;10/04/2021
100778;MARCELO PEIXOTO MARQUES;99845900976;10/09/1984;M;marcelo_mar754@yahoo.com.br;(11) 9054-9976;RUA DAS FLORES, Nº 1348;SANTO ANTÔNIO;SAO PAULO;SP;6024371;N;07/07/2020
100779;ANTONIO PEREIRA CONCEICAO;485.610.727-50;24/01/1999;M;antonio_con244@uol.com.br;71 982192993;R DA LIBERDADE, Nº S/N;BOA VISTA;salvador ;BA;48790-780;S;05/12/2024
100780;BEATRIZ SANTOS BARBOSA;372.373.153-82;30/04/1997;F;beatriz.barbosa702@hotmail.com;11968185726;Avenida Brasil, 461;BOA VISTA;São Paulo;SP;5045156;S;21/09/2019
100781;MARIANA MARQUES LIMA;49286475802;31/08/1989;F;mariana.lima255@hotmail.com;(41) 6090-5464;Trav. Marechal Deodoro, nº 2158;LIBERDADE;Curitiba;Paraná;83107-560;N;07/02/2019
100782;GABRIELA BRANDAO;455.183.372-05;03/11/1985;F;gabriela.brandao222@gmail.com;68165967;RUA Dom Pedro II, N. S/N - Casa 2;SÃO JOSÉ;Porto Alegre;rs;95029220;S;23/04/2023
100783;SR. HELENA SILVA NASCIMENTO;80742107078;22/02/1989;F;helenanascimento319@yahoo.com.br;(21) 99009-9153;R PRESIDENTE VARGAS, 2525;SANTA CECÍLIA;Niterói;RJ;24697217;S;14/11/2019
100784;ANA NASCIMENTO RIBEIRO BRANDAO;518.622.789-70;24/03/1979;F;ana.brandao695@outlook.com;(21) 99530-5652;R. dos Andradas, N. 2883 - Fundos;BOA VISTA;Rio de Janeiro;rj;26470983;N;20/08/2020
100785;RAFAEL ASSUNCAO OLIVEIRA;509.232.004-44;26/09/1998;M; RAFAEL.OLIVEIRA44@BOL.COM.BR ;11996368382;RUA Paulista, N. 338;VILA MARIANA;Guarulhos;SP;4998166;S;27/12/2025
100786;JOANA DIAS SILVA NUNES;19054551356;26/10/1952;F;joananunes803@outlook.com;11 82475191;Rua Brasil, 965;LIBERDADE;São Paulo;São Paulo;05223-446;S;18/05/2025
100787;VINICIUS CARDOSO MAGALHAES;14844300504;17/07/1990;M;vinicius.magalhaes146@hotmial.com;41995549146;AVENIDA MARECHAL DEODORO, 1683;BELA VISTA;Curitiba;PR;85550-012;N;22/09/2022
100788;LUIZA MARQUES CONCEICAO;655.549.046-29;28/08/1976;F;luiza.conceicao525@hotmail.com;(11) 97317-9747;AVENIDA SANTOS DUMONT, Nº 1717;BOA VISTA;São Paulo;SP;07285506;N;19/09/2024
100789;LUÍS  PEIXOTO ACRVALHO ;04784472487;21/12/1999;M;luiscarvalho813@hotmail.com;(19) 96395-9509;RUA TIRADENTES, 2753;JARDIM DAS FLORES;campinas ;SP;17916058;S;17/12/2021
100790;EDUARDO N. ALVES;32343361134;10/11/1962;M;eduardoalves487@hotmail.com;75828499;Rua Dom Pedro II, nº 2994;SANTO ANTÔNIO;Guarulhos;SP;03364-208;S;24/09/2025
100791;BEATRIZ SOUZA;77981859921;07/04/1940;F;beatriz.souza150@bol.com.br;48 86065684;Rua Castro Alves, nº 596;PARQUE INDUSTRIAL;Florianópolis - SC;SC;86493972;S;02/06/2025
100792;PATRICIA FREITAS;79975471269;02/02/1996;F;patriciafreitas692@bol.com.br;4198357077;AVENIDA MARECHAL DEODORO, 2342;VILA MARIANA;Curitiba;pr;89212-721;S;14/10/2021
100793;OTAVIO  FREITAS ;146.258.547-76;31/12/1933;M;;(41) 97151-3604;RUA Presidente Vargas, nº 2233;PARQUE INDUSTRIAL;Curitiba;pr;89533851;S;08/08/2022
100794;MARCIA LIMA MARUQES;42115026209;31/10/1986;F;marcia_mar26669@bol.com.br;(11) 6084-1510;RUA DAS FLORES, 953;BELA VISTA;São Paulo;São Paulo;08220726;N;22/06/2019
100795;HENRIUQE LIMA;343.922.400-70;26/02/1983;M;henrique.lima457@bol.com.br;21978977518;Rua Getúlio Vargas, nº 2463;CENTRO;Rio de Janeiro;rj;26253025;S;18/10/2022
100796;GABRIELA COSTA;549.734.112-80;02/02/1985;I;gabrielacosta244@hotmail.com;11 965231677;RUA MARECHAL DEODORO, N. 1927;VILA MARIANA;São Paulo;SP;05180954;N;08/03/2020
100797;CLÁUDIA ROCHA MELO;288.456.862-05;30/09/1999;F;claudia.melo802@@outlook.com;98315-9591;Alameda Rio Branco, N. 2763;SANTO ANTÔNIO;São Paulo - SP;São Paulo;5268615;;14/01/2019
100798;BEATRIZ ANDRADE;244.700.169-00;10/09/1982;F;beatrizandrade826@gmail.com;21 995822801;AVENIDA TIRADENTES, 1927 - FUNDOS;SANTO ANTÔNIO;Niterói;Rio de Janeiro;27652274;N;02/09/2019
100799;BEATRIZ ROCHA CARDOSO MOREIRA;530.065.345-49;10/05/1980;F;beatriz.moreira702@outlook.com;61 984423750;AVENIDA SETE DE SETEMBRO, Nº 1155;JARDIM AMÉRICA;Brasília - DF;DF;71611-251;S;01/12/2024
100800;ANA FERREIRA;89281256851;24/04/1983;F;ana.ferreira35@yahoo.com.br;81960382013;RUA Castro Alves, 1145;BELA VISTA;Recife;PE;57715-428;;02/11/2024
100801;FERNANDO  ANDRADE ;550.042.962-00;28/08/1976;M;fernando_and721@outlook.com;11982588773;RUA PRESIDENTE VARGAS, N. 2182 - FUNDOS;CENTRO;São Paulo;sp;08760-864;S;13/12/2019
100802;GUSTAVO SANTOS ROCHA MARTINS;70842075895;04/12/1945;M;gustavo_mar221@yahoo.com.br;11975617523;RUA BRASIL, Nº 924;SANTO ANTÔNIO;Santo André;sp;1086387;;04/11/2025
100803;GABRIELA NUNES DIAS;39231095803;17/01/1963;F;gabriela_dia490@gmail.com;11971223801;Praça Santos Dumont, N. 802;BELA VISTA;São Paulo;SP;05567215;N;13/01/2022
100804;NATALIA MAGALHAES ARAUJO OLIVEIRA;09385247123;30/03/1959;F;natalia.oliveira413@yahoo.com.br;(11) 99955-2476;RUA Paulista, N. 956;JARDIM DAS FLORES;Guarulhos;SP;01041813;S;23/04/2021
100805;LEONARDO FREITAS ALVES;29364777190;05/11/1968;M;leonardo_alv190@uol.com.br;62 997543750;Av. Dom Pedro II, nº 1951;VILA NOVA;Goiânia;GO;77038203;S;03/09/2020
100806;PRISCILA ANDRADE FREITAS BRANDAO;424.268.152-64;27/09/2001;F;priscilabrandao127@bol.com.br;11 996411487;Alameda da Liberdade, 1267;BOA VISTA;São Paulo;sp;09063557;S;11/07/2023
100807;NATALIA BRANDAO;01847582893;01/04/1961;F;natalia.brandao682@gmail.com;61 999744747;AVENIDA DAS PALMEIRAS, Nº 747;BELA VISTA;BRASILIA;DF;76415366;S;02/01/2019
100808;MARCELO PEREIRA ALVES ARAUJO;841.066.231-02;10/05/2006;M;marceloaraujo586@yaho.com.br;51 978333002;Pca Presidente Vargas, N. 2257 - Apto 12;SANTO ANTÔNIO;Porto Alegre;rs;96219072;N;12/11/2019
100809;FERNANDA S. FREITAS;30343340879;16/10/1985;F;fernanda_fre895@outlook.com;;RUA CASTRO ALVES, 821;LIBERDADE;São Paulo;SP;01237-890;N;12/06/2019
100810;HÉLIO ANDRADE MAGALHÃES DIAS;76227200387;11/09/1980;M;helio.dias908@uol.com.br;;RUA DAS PALMEIRAS, N. 1784 - CASA 2;BOA VISTA;Rio;RJ;29373-755;N;13/12/2023
100811;RAQUEL RIBEIRO BARBOSA;91225612004;09/11/1985;F;raquel_bar850@bol.com;32 90442001;R. dos Andradas, nº 2083;SANTA CECÍLIA;Juiz de Fora;mg;34137-056;S;10/09/2019
100812;MÁRCIO  CARVALHO FREITAS ;99290563516;07/12/1993;M;marcio.freitas832@bol.com.br;(19) 99090-3364;RUA DA LIBERDADE, 928 - CASA 2;JARDIM AMÉRICA;Campinas;SP;16380937;S;08/07/2021
100813;SÉRGIO MAGALHÃES MENDES;6,30049E+10;07/05/1956;M;sergiomendes991@yahoo.com.br;(32) 8582-7395;RUA DOS IPÊS, 144 - APTO 31;PARQUE INDUSTRIAL;Juiz de Fora;mg;33089862;S;13/07/2023
100814;HÉLIO ANDRADE SOUZA BARBOSA;364.928.666-14;18/12/1963;M;heliobarbosa381@uol.com.br;11 981907253;AV Sete de Setembro, nº 1693 - Fundos;LIBERDADE;Guarulhos;;4201757;S;22/12/2025
100815;MÁRCIO MOREIRA ARAÚJO LIMA;158.090.814-44;03/04/1973;M; MARCIO_LIM571@YAHOO.COM.BR ;11966049579;Alameda XV de Novembro, 214;SÃO JOSÉ;São Paulo;SP;03229-423;S;08/11/2022
100816;LUIS MELO ALVES;90218270771;19/12/1962;M;luisalves136@uol.com.br;1168456881;RUA SETE DE SETEMBRO, Nº 875 - APTO 12;CENTRO;Guarulhos;São Paulo;02969-305;N;21/03/2019
100817;DEBORA MAGALHAES;93632140103;03/05/1990;F;deboramagalhaes325@bol.com.br;11 989532849;R PAULISTA, N. 2479 - FUNDOS;JARDIM DAS FLORES;São Paulo;SP;06010-946;N;24/08/2022
100818;ALINE CARDOSO;64347018100;26/02/1978;F;aline.cardoso467@hotmail.com;41 990501954;R. das Flores, nº 2842;SÃO JOSÉ;Curitiba;PR;81282138;S;06/09/2025
100819;HELIO BRANDAO MARQUES MELO;626.272.150-94;25/10/1974;M;helio_mel448@outlook.com;(11) 8184-1161;Alameda da Liberdade, nº 1654;LIBERDADE;São Paulo;;07419-491;N;27/09/2022
100820;PRISCILA PEIXOTO CARVALHO FREITAS;47749638105;14/01/1997;F;priscila.freitas146@hotmail.com;11978911157;Rua Getúlio Vargas, N. 719;PARQUE INDUSTRIAL;SAO PAULO;SP;07369128;N;03/08/2019
100821;DANIEL MAGALHAES MACHADO;49728710240;30/09/1978;M;danielmachado390@hotmail.com;97788-7477;RUA da Liberdade, 171;BOA VISTA;São Paulo;sp;09246-914;S;30/08/2020
100822;CAMILA SOUZA;76140527228;28/08/1995;F;camila.souza169@gmail.com.br;(11) 97317-5471;ALAMEDA TIRADENTES, Nº 2348 - APTO 31;SANTO ANTÔNIO;SAO PAULO;sp;02193580;N;16/02/2023
100823;CECILIA FREITAS;587.548.972-38;20/09/1997;F;ceciliafreitas545@outlook.com;97349-7467;R Sete de Setembro, 2614;BOA VISTA;São Paulo;SP;04892-827;N;20/06/2025
100824;FABIO MAGALHAES MACHADO;295.671.574-72;30/01/2001;M;marciamagalhaes725@bol.com.br;92193610;Avenida das Flores, 2915;LIBERDADE;Porto Alegre;RS;95206781;S;16/03/2020
100825;FERNANDA ALVES FREITAS NASCIMENTO;62614995517;03/11/1972;F;fernanda_nas2872@yahoo.com.br;11975237477;R. TIRADENTES, Nº 1100;SANTA CECÍLIA;São Paulo;SP;09394-570;N;24/05/2022
100826;CECÍLIA RIBEIRO ALVES;279.056.385-37;30/01/1987;F;ceciliaalves828@bol.com;11 89934692;Avenida XV de Novembro, 1024;CENTRO;São Paulo - SP;sp;05468-349;N;16/03/2020
100827;HENRIQUE MOREIRA SILVA;54799219243;02/01/1993;M;henriquesilva6397@outlook.com;(31) 97486-7655;R. SÃO JOÃO, 1828;LIBERDADE;belo horizonte ;Minas Gerais;38492829;;23/04/2021
100828;ALINE MARTINS;639.860.185-81;11/12/1952;F;alinemartins982@yahoo.com.br;61991031208;AV DAS PALMEIRAS, Nº 519;LIBERDADE;Brasília;DF;73293154;N;30/05/2021
100829;CLAUDIA  SILVA ;581.665.297-42;23/07/2002;F;claudia.silva960@uol.com.br;11 990262477;R GETÚLIO VARGAS, 2735;VILA NOVA;Santo André;SP;09615-664;S;31/10/2020
100830;THIAGO FREITAS NUNES MOREIRA;032.841.382-85;06/08/1956;M;thiagomoreira582@hotmail.com;;RUA PAULISTA, N. 304;SANTO ANTÔNIO;SAO PAULO;SP;03870503;S;20/09/2020
100831;DEBORA MELO SANTOS;07274790161;13/09/1968;F;debora.santos660@uol.com.br;1192291879;Rua dos Ipês, 151;VILA MARIANA;Santo André;SP;6390958;S;18/03/2020
100832;OTAVIO CARDOSO LIMA;078.174.273-05;31/12/1933;M;otavio_lim248@gmail.com;21 80887450;RUA GETÚLIO VARGAS, N. 2677;JARDIM AMÉRICA;Rio de Janeiro;rj;23479488;;17/07/2023
100833;EDUARDO  PEREIRA ARAUJO ;019.881.222-10;01/02/1985;M;eduardoaraujo802@yahoo.com.br;41961154403;PRAÇA TIRADENTES, N. 2033;SANTO ANTÔNIO;Curitiba;PR;87687770;S;30/07/2025
